120.180199,30.263374
120.149497,30.266194
120.349573,30.28559
120.327642,30.319712
120.20726,30.265012
120.177643,30.288809
120.168455,30.212577
120.294481,30.29979
120.07233,30.103382
120.1795,30.225004
120.145073,30.277934
120.07299,30.295013
120.147697,30.201299
120.286804,30.138946
120.141813,30.292694
120.050624,30.240949
120.10809,30.284492
120.331460,30.301043
120.122128,30.276602
120.268905,30.215127
120.096862,30.263285
120.29945,30.166434
120.040216,30.082584
120.13142,30.337887
119.920344,30.058924
120.376927,30.300617
120.253021,30.191941
120.05197,30.278916
119.944745,30.094732
120.240064,30.205083
120.094853,30.316763
120.039935,30.284491
120.367075,30.308290
120.395225,30.256119
120.125704,30.282287
120.105676,30.330342
120.127789,30.330662
120.210908,30.406183
120.17947,30.285022
120.098668,30.337595
120.183565,30.145455
120.055762,30.364205
120.163772,30.320672
119.949377,30.062257
120.304605,30.405518
120.147056,30.310086
120.290998,30.239121
120.314357,30.448446
119.716053,30.226616
120.225223,30.212882
120.222382,30.411939
120.160434,30.137877
120.197349,30.25068
120.304017,30.318995
120.254748,30.29569
120.076261,30.252935
120.354563,30.27155
120.189293,30.101978
119.700731,30.215336
120.094709,30.403457
120.222276,30.333566
120.230081,30.340197
119.854717,30.332334
120.285093,30.142892
120.204918,30.304578
120.181673,30.302504
119.879929,30.385748
120.40541,30.163203
120.223603,30.361267
120.205943,30.332777
120.204605,30.252503
120.288861,30.214870
120.1824,30.192482
120.193624,30.31179
120.118669,30.374865
120.365359,30.307357
120.095348,30.258242
120.168056,30.298944
120.362491,30.377444
120.229148,30.34267
120.410712,30.275239
120.26681,30.316798
120.180356,30.279732
120.2655,30.304314
120.294208,30.226677
120.346989,30.132679
120.24074,30.348839
120.145811,30.354479
119.977033,30.281099
120.047121,30.227975
120.126006,30.306443
120.206790,30.333680
120.218663,30.183913
120.317591,30.146348
120.118074,30.300161
120.199446,30.350171
120.172366,30.325118
120.179255,30.339043
120.131286,30.326404
120.235058,30.36593
120.293649,30.361125
120.117528,30.120527
120.070457,30.320383
120.230282,30.27009
120.013666,30.013301
120.200198,30.177287
120.175563,30.311136
120.156225,30.155131
119.960777,30.123253
120.264311,30.3005
120.197621,30.292784
120.068872,30.286127
120.024827,30.232446
120.229195,30.413084
119.925443,30.107380
120.091744,30.264445
120.119087,30.271233
119.95426,30.25966
120.309919,30.191261
120.331641,30.189753
120.289811,30.214784
120.378444,30.229306
120.162081,30.414797
120.254824,30.349418
119.92235,30.281143
120.376337,30.213092
120.414445,30.170728
120.240339,30.171756
120.444465,30.192793
120.076064,30.121948
120.379516,30.212028
120.31195,30.19824
119.988189,30.285356
120.238297,30.181358
120.014235,30.268733
120.379592,30.163017
120.416801,30.22705
120.336395,30.168184
120.14452,30.375325
120.1461,30.174613
120.349038,30.228492
120.352114,30.165186
120.301344,30.37766
119.931468,30.047329
119.940636,30.078665
120.307657,30.161458
120.061676,30.046973
120.121354,30.374919
120.075321,30.361612
119.96975,30.284966
120.249639,30.310077
119.811422,30.28691
119.923124,30.237771
120.34263,30.167207
119.978359,30.150304
120.360575,30.402431
120.327638,30.437433
120.196131,30.415154
120.165052,30.362782
120.268599,30.332131
120.239141,30.286874
119.970217,30.27098
120.217625,30.187506
120.022346,30.146040
120.217621,30.187538
120.074146,30.348878
120.318909,30.380175
120.134184,30.423563
120.260581,30.38436
120.060275,30.372771
120.277422,30.437326
119.865575,30.402178
119.867118,30.400851
120.290549,30.344774
119.990050,30.065359
120.266329,30.412755
119.990050,30.065359
120.301227,30.409864
120.302400,30.417045
120.336001,30.367071
120.194837,30.305597
120.396322,30.209119
119.972195,30.324149
119.89745,30.295824
120.396869,30.258096
120.254753,30.210719
120.332252,30.170798
119.99491,30.344165
120.380355,30.155437
120.254932,30.125135
120.008102,30.235656
120.311759,30.431538
120.285044,30.177912
119.780120,30.178896
119.975674,30.380163
120.194632,30.072994
120.245482,30.232355
120.327201,30.128611
120.270393,30.215014
120.443394,30.203152
120.290984,30.411597
120.313712,30.299341
120.261371,30.09825
120.449207,30.184828
120.427887,30.265567
120.018341,30.406905
119.983766,30.213885
120.192121,30.342969
120.246651,30.410318
120.190646,30.092656
120.322938,30.178713
120.278044,30.116123
120.029625,30.36779
120.30568,30.21357
